Date	Open	Hi	Lo	Close	Vol	CloseYahoo	CloseAdjustYahoo		SPY	SPDR S&P 500 Trust ETF	Norgate
01/02/1980 12:00 AM	5.23933024221991	5.23933024221991	5.23933024221991	5.23927948832766	99999	14.9530026736236	5.23927948832766
01/03/1980 12:00 AM	5.2140045414939	5.2140045414939	5.2140045414939	5.21395403293413	99999	14.8807124077283	5.21395403293413
01/04/1980 12:00 AM	5.27932029376062	5.27932029376062	5.27932029376062	5.27926915248093	99999	15.067126895927	5.27926915248093
01/07/1980 12:00 AM	5.29387809980966	5.29387809980966	5.29387809980966	5.29382681750711	99999	15.1086626221338	5.29382681750711
01/08/1980 12:00 AM	5.39906897145126	5.39906897145126	5.39906897145126	5.3990166701547	99999	15.4088820878478	5.3990166701547
01/09/1980 12:00 AM	5.40637045597024	5.40637045597024	5.40637045597024	5.4063180839435	99999	15.4297231675359	5.4063180839435
01/10/1980 12:00 AM	5.44629483226215	5.44629483226215	5.44629483226215	5.44624207348416	99999	15.5436774910881	5.44624207348416
01/11/1980 12:00 AM	5.44634759155122	5.44634759155122	5.44634759155122	5.44629483226215	99999	15.5438280656345	5.44629483226215
01/14/1980 12:00 AM	5.47177509212002	5.47177509212002	5.47177509212002	5.47172208651232	99999	15.616397173679	5.47172208651232
01/15/1980 12:00 AM	5.50807780031202	5.50807780031202	5.50807780031202	5.50802444303652	99999	15.7200007826735	5.50802444303652
01/16/1980 12:00 AM	5.5045084705387	5.5045084705387	5.5045084705387	5.50445514783964	99999	15.7098082096077	5.50445514783964
01/17/1980 12:00 AM	5.4864399590476	5.4864399590476	5.4864399590476	5.48638681137993	99999	15.6582355303397	5.48638681137993
01/18/1980 12:00 AM	5.5046155786193	5.5046155786193	5.5046155786193	5.50456225488267	99999	15.7101138949224	5.50456225488267
01/21/1980 12:00 AM	5.5554146857639	5.5554146857639	5.5554146857639	5.55536086993147	99999	15.8550984356055	5.55536086993147
01/22/1980 12:00 AM	5.53009816638799	5.53009816638799	5.53009816638799	5.5300445957991	99999	15.7828402215314	5.5300445957991
