Date	Open	Hi	Lo	Close	Vol	CloseYahoo	CloseAdjustYahoo		TBILL	90day T-Bill from ^IRX	Yahoo
01/04/1960 12:00 AM	1	1	1	1	0	1	1
01/05/1960 12:00 AM	1.00017544497067	1.00017544497067	1.00017544497067	1.00017544497067	0	1.00017544497067	1.00017544497067
01/06/1960 12:00 AM	1.00035205995281	1.00035205995281	1.00035205995281	1.00035205995281	0	1.00035205995281	1.00035205995281
01/07/1960 12:00 AM	1.00053363989952	1.00053363989952	1.00053363989952	1.00053363989952	0	1.00053363989952	1.00053363989952
01/08/1960 12:00 AM	1.00071335557759	1.00071335557759	1.00071335557759	1.00071335557759	0	1.00071335557759	1.00071335557759
01/11/1960 12:00 AM	1.00089158483046	1.00089158483046	1.00089158483046	1.00089158483046	0	1.00089158483046	1.00089158483046
01/12/1960 12:00 AM	1.00106794629224	1.00106794629224	1.00106794629224	1.00106794629224	0	1.00106794629224	1.00106794629224
01/13/1960 12:00 AM	1.00124433882967	1.00124433882967	1.00124433882967	1.00124433882967	0	1.00124433882967	1.00124433882967
01/14/1960 12:00 AM	1.00142152263829	1.00142152263829	1.00142152263829	1.00142152263829	0	1.00142152263829	1.00142152263829
01/15/1960 12:00 AM	1.00159683671887	1.00159683671887	1.00159683671887	1.00159683671887	0	1.00159683671887	1.00159683671887
01/18/1960 12:00 AM	1.00177142067077	1.00177142067077	1.00177142067077	1.00177142067077	0	1.00177142067077	1.00177142067077
01/19/1960 12:00 AM	1.00194146628867	1.00194146628867	1.00194146628867	1.00194146628867	0	1.00194146628867	1.00194146628867
01/20/1960 12:00 AM	1.00210925403797	1.00210925403797	1.00210925403797	1.00210925403797	0	1.00210925403797	1.00210925403797
01/21/1960 12:00 AM	1.00227668857206	1.00227668857206	1.00227668857206	1.00227668857206	0	1.00227668857206	1.00227668857206
01/22/1960 12:00 AM	1.00244300673164	1.00244300673164	1.00244300673164	1.00244300673164	0	1.00244300673164	1.00244300673164
01/25/1960 12:00 AM	1.0026036248671	1.0026036248671	1.0026036248671	1.0026036248671	0	1.0026036248671	1.0026036248671
